% Wilson Schneider Anchukaitis NH1 NH2 Guillet
806 -0.29538 -0.83301 -0.5421 -0.15153 -0.59483 -0.5649
807 -0.29538 -0.73419 -0.61 -0.32969 -0.7335 -0.6059
808 -0.09168 -0.74956 -0.3577 0.036957 -0.413 -0.265
809 -0.25011 -0.7185 -0.3322 -0.15929 -0.40831 -0.3729
810 -0.45382 -0.46724 -0.6861 -0.55994 -0.97173 -0.5349
811 0.089388 -0.3274 0.115 -0.15076 -0.11033 -0.1726
812 -0.20485 -0.32899 -0.1556 0.061038 -0.49386 0.0079
813 0.044121 -0.1132 -0.216 -0.15719 -0.61479 0.0061
814 -0.40855 -0.62989 -0.7608 -0.54977 -1.2154 -0.6237
815 -0.15958 -0.14791 -0.5553 -0.42955 -0.93339 -0.2218
816 -0.40855 -0.29034 -0.5343 -0.47662 -0.57842 -0.5489
817 -0.44166 0.061397 -0.6373 -0.32749 -0.47497 0.036
818 -0.35442 -0.56064 -0.5868 -0.56032 -0.84568 -0.6587
819 -0.13633 -0.42129 -0.0627 0.0089722 -0.0086968 -0.1898
820 -0.20176 -0.39377 0.297 -0.015637 0.3202 -0.2509
821 -0.22689 -0.67238 0.0459 -0.1038 0.05152 -0.449
822 0.026191 -0.29958 -0.1205 0.021783 -0.16545 -0.0409
823 -0.52216 -0.5119 -0.0772 0.2574 0.11434 -0.0458
824 -0.79634 -0.84974 -0.2298 0.099462 -0.22389 -0.2987
825 -0.4378 -0.319 -0.1321 -0.016726 -0.094417 -0.0771
826 -0.29017 -0.46383 -0.3749 -0.22421 -0.71674 -0.3832
827 -0.56931 -0.24574 -0.2166 -0.28543 -0.48669 -0.2504
828 -0.48375 -0.28879 -0.3973 0.19246 -0.23123 0.1168
829 -0.41958 -0.1565 -0.4551 -0.09786 -0.30223 -0.0763
830 -0.3768 -0.21802 -0.1567 -0.15307 -0.16027 -0.1536
831 -0.077346 -0.52052 -0.303 -0.251 -0.41247 -0.4582
832 -0.055957 -0.2653 -0.2215 0.019492 -0.24212 -0.1789
833 0.050991 -0.10317 0.1077 -0.12064 0.11786 0.007
834 -0.034567 -0.39727 -0.2992 0.20557 -0.4824 0.1024
835 -0.034567 -0.067281 -0.1294 0.33424 0.1306 0.2631
836 -0.33402 -0.13807 -0.1214 0.20129 -0.043531 0.2901
837 -0.077346 0.03179 0.0423 0.10733 0.27294 0.1397
838 0.0082119 -0.055779 -0.000353 0.15703 0.24163 0.3073
839 -0.055957 -0.093354 -0.208 0.38443 0.19096 0.3243
840 -0.013178 -0.16016 0.0182 0.14853 0.12593 0.3248
841 -0.034567 -0.54308 0.2205 0.046774 0.30713 -0.1842
842 0.13655 -0.14311 0.03 -0.11183 -0.074698 -0.0714
843 0.13655 -0.3376 -0.0497 0.15748 -0.11114 -0.0282
844 0.050991 -0.16236 0.133 -0.025782 -0.20395 0.1647
845 -0.034567 0.0072626 0.2175 0.20245 0.10091 0.1588
846 0.13655 -0.64547 -0.3999 -0.33386 -0.66624 -0.3997
847 -0.034567 -0.27013 -0.0836 0.15839 0.085561 0.1623
848 0.15794 -0.31196 -0.1902 -0.14617 -0.060734 -0.1609
849 -0.055957 -0.24892 -0.00324 0.17985 0.030936 0.1647
850 0.050991 -0.15798 0.1312 0.098153 0.19765 0.2574
851 -0.39819 -0.45821 -0.4649 -0.1333 -0.48331 -0.3042
852 -0.3768 -0.77227 -0.5787 -0.6379 -1.0659 -0.7817
853 -0.91154 -1.0152 -0.5194 -0.57063 -0.94839 -0.9084
854 -0.76181 -0.75084 -0.8914 -0.51405 -1.1475 -0.6506
855 -0.31263 -0.49036 -0.4059 -0.13054 -0.23962 -0.4002
856 -0.7832 -0.29483 -0.5536 -0.08114 -0.17783 -0.3708
857 -0.5907 -0.57186 -0.2425 -0.22572 -0.23724 -0.3827
858 -0.41958 -0.064783 -0.5195 0.034712 -0.31873 0.219
859 -0.39819 -0.39631 -0.4465 -0.2601 -0.43221 -0.4112
860 -0.29124 -0.079691 -0.4584 -0.24142 -0.47039 -0.2396
861 -0.1629 -0.39687 -0.3893 -0.46095 -0.58632 -0.2576
862 -0.18429 -0.28976 -0.2369 -0.27372 -0.23969 -0.1179
863 -0.20568 -0.38339 -0.269 -0.29809 -0.58713 -0.1509
864 -0.35541 0.28501 -0.2597 -0.10828 -0.13224 0.3151
865 -0.56931 -0.33683 -0.6713 -0.42698 -0.94248 -0.5898
866 -0.26985 0.018488 -0.256 -0.21055 -0.27506 0.1158
867 -0.54792 -0.089322 -0.2424 -0.36741 -0.32433 -0.4041
868 -0.098736 0.19317 -0.1756 -0.28348 -0.24199 -0.1102
869 -0.12013 0.19232 0.1689 0.29006 0.39747 0.0934
870 -0.20568 -0.13896 -0.4878 -0.41836 -0.81079 -0.5037
871 -0.12013 0.17143 -0.2299 -0.75817 -0.5533 -0.3682
872 -0.034567 -0.33568 -0.3444 -0.17205 -0.48575 -0.2763
873 0.11516 -0.0038227 0.00649 -0.15471 0.13502 -0.1202
874 -0.013178 -0.089502 -0.257 0.29986 0.14282 0.2012
875 -0.18429 0.32384 -0.2696 0.079299 0.042993 0.221
876 -0.077346 0.45981 -0.16 0.23982 0.25614 0.2015
877 0.0082119 0.12118 0.0892 0.07471 0.16698 0.3975
878 -0.1629 -0.1195 0.2375 0.30932 0.57299 0.2439
879 -0.26985 -0.14344 0.0217 0.28584 0.20629 0.1758
880 0.20072 0.39559 0.3996 0.38979 0.46084 0.6915
881 -0.013178 -0.13543 -0.6259 -0.25987 -1.0302 -0.2406
882 0.37183 0.14726 0.2992 0.18763 0.32244 0.1264
883 -0.055957 -0.20808 -0.2221 0.024105 -0.31857 -0.2492
884 -0.1629 -0.18563 -0.7828 -0.30546 -0.68388 -0.2672
885 0.13655 0.17014 0.2697 0.24166 0.64559 0.3006
886 0.13655 0.22546 0.4262 0.33701 0.7893 0.1454
887 -0.33402 -0.28563 0.2306 -0.2344 0.23111 -0.3471
888 -0.74042 0.30666 -0.3541 0.16475 -0.10969 0.5208
889 -0.48375 0.43725 -0.2435 0.43792 0.29217 0.7378
890 -0.20568 0.54045 0.3299 0.42465 0.67978 0.7058
891 -0.036531 0.53425 0.3815 0.55669 0.54344 0.5643
892 0.17901 -0.35099 0.0401 0.13237 -0.090883 -0.1811
893 0.32989 0.25812 0.0251 0.85007 0.37536 0.8238
894 0.26523 -0.43904 0.3795 0.29647 0.7468 -0.0564
895 0.006577 -0.14012 0.3307 0.04073 0.39191 -0.0345
896 -0.55383 -0.52529 -0.3228 -0.050188 -0.1141 -0.3984
897 -0.35984 -0.03365 -0.0861 0.75746 0.46352 0.3242
898 -0.10119 0.252 0.0653 0.61168 0.55225 0.71
899 -0.48917 -0.31058 0.1503 -0.46467 0.20625 -0.4872
900 -0.79092 -0.28869 -0.5479 -0.10544 -0.81443 -0.3229
901 -0.70471 -0.32538 -0.4052 -0.60369 -0.86079 -0.7453
902 -0.29518 -0.10498 -0.4584 -0.23586 -0.61388 -0.1854
903 -0.61849 -0.86797 -0.9513 -0.82925 -1.4687 -1.0013
904 -0.51072 -0.094316 -0.5282 -0.21316 -0.52748 -0.0988
905 -0.59694 -0.64271 -0.7452 -0.17009 -0.39977 -0.8191
906 -0.6616 -0.4332 -0.5102 -0.11221 -0.11115 -0.4349
907 -0.51072 -0.36077 -0.7698 -0.50979 -0.97006 -0.3637
908 -0.59694 0.045314 -0.2301 0.32202 0.11107 0.2411
909 -0.64005 -0.20567 -0.3087 -0.18272 -0.29108 -0.3077
910 -0.046701 0.11112 0.00538 0.37081 -0.17685 0.2846
911 -0.010316 -0.52119 -0.5247 -0.22337 -0.77153 -0.1203
912 0.026069 0.032573 0.1128 0.019569 0.13928 0.3563
913 -0.2832 -0.1609 -0.2924 -0.018667 -0.074625 0.1066
914 0.11703 -0.14485 -0.1902 -0.33789 -0.42431 0.231
915 0.35353 0.41143 0.0904 -0.0048271 0.058482 0.5835
916 -0.028508 -0.17366 -0.2668 0.097507 -0.36003 0.0948
917 0.0078766 -0.43716 -0.318 -0.36756 -0.19983 -0.0083
918 0.23413 -0.25452 -0.4735 -0.11482 -0.46875 0.1058
919 0.15089 -0.072155 0.1984 -0.013901 0.22276 0.2317
920 -0.065539 -0.007305 0.2912 0.30584 0.085996 0.3412
921 -0.098836 -0.0027465 -0.1955 -0.050904 -0.13535 0.3365
922 0.26743 0.25573 0.1801 0.49693 0.65122 0.5965
923 0.067649 -0.008065 0.3087 0.12444 0.51413 0.3848
924 -0.14878 -0.0085212 0.1363 -0.073782 0.24435 0.2293
925 -0.16543 -0.068864 -0.3744 -0.0057039 -0.1965 0.0098
926 -0.14878 0.16523 -0.0948 0.54533 0.3832 0.5815
927 -0.34856 -0.18655 -0.1802 -0.51856 0.066145 -0.0979
928 0.16754 0.54428 0.6183 0.47941 0.62418 0.7226
929 0.13424 -0.18231 0.0783 0.23692 0.050211 0.2194
930 -0.11548 -0.32719 -0.1528 0.21071 -0.092944 0.1738
931 -0.12822 -0.037427 0.0587 0.19489 0.39954 0.3477
932 -0.22758 -0.1607 -0.1931 0.16652 -0.029392 0.1441
933 -0.37664 -0.23416 -0.412 0.41939 0.3032 0.4244
934 -0.3932 -0.22513 -0.5149 0.57527 0.44515 0.0907
935 -0.16134 -0.41556 -0.1902 0.32323 0.44687 0.0521
936 0.020835 -0.057379 0.1063 0.51768 0.60885 0.1399
937 -0.1355 -0.22755 -0.2827 0.56994 0.18883 0.2742
938 -0.042638 -0.25591 -0.2444 -0.12031 -0.022917 -0.1429
939 -0.1355 -0.49423 -0.3639 0.22758 0.081843 -0.1312
940 -0.54408 -0.91974 -1.0097 -0.45944 -1.3767 -0.4624
941 -0.15407 -0.52666 -0.221 0.13726 0.33878 -0.134
942 -0.24693 -0.55928 -0.5396 0.1287 -0.29448 -0.4168
943 -0.17264 -0.3007 -0.2609 0.050431 -0.069885 -0.4713
944 0.34737 0.331 0.0299 0.7461 0.28723 0.4155
945 -0.098354 0.07376 -0.2306 0.8692 0.491 0.364
946 0.087366 -0.0070492 -0.2063 0.31059 0.32959 0.113
947 -0.0054939 -0.6761 -0.5327 -0.24727 -0.31923 -0.2588
948 0.03165 -0.18543 -0.156 0.52457 0.24593 0.299
949 0.16165 0.24338 0.3082 0.37587 0.54961 0.6351
950 -0.30265 -0.16459 -0.5369 0.057941 -0.24532 0.1838
951 -0.46979 -0.37508 -0.3106 0.32847 0.14122 -0.0137
952 -0.61837 -0.44419 -0.6059 0.096559 -0.36724 -0.0787
953 -0.28407 -0.0080161 -0.1115 0.33925 -0.11467 0.1366
954 -0.20979 -0.34021 -0.4038 0.177 -0.023722 -0.1034
955 0.013078 -0.35601 -0.4656 -0.17315 -0.25191 -0.0889
956 0.1988 -0.14205 -0.0304 0.039371 0.10201 -0.3315
957 0.29166 -0.042511 0.0403 0.30587 0.33667 -0.0564
958 -0.15407 -0.3501 -1.0121 -0.4314 -0.82119 -0.4119
959 -0.098354 -0.066446 -0.4255 0.02471 -0.21061 -0.387
960 -0.11693 -0.057338 0.0273 -0.0029601 0.014315 -0.3633
961 -0.28407 -0.39513 -0.8391 -0.28102 -0.83515 -0.5873
962 -0.11693 0.29329 -0.0619 0.50388 -0.09257 0.3185
963 -0.32122 -0.27034 -0.4793 0.12399 0.038009 -0.4688
964 0.068794 0.18785 -0.0718 0.21422 0.31294 -0.0259
965 -0.0054939 -0.15401 -0.1043 0.34914 0.37277 -0.4152
966 -0.079782 -0.31687 -0.2015 -0.20846 -0.27288 -0.4267
967 -0.15407 -0.26285 -0.7794 -0.14041 -0.62162 -0.4992
968 0.10594 -0.19313 0.2335 0.26973 0.39571 -0.0209
969 -0.56265 -0.20596 -0.3857 -0.018221 -0.084596 -0.263
970 -0.35836 0.0071103 -0.4587 0.28314 0.06345 0.0551
971 -0.33979 -0.030038 -0.2392 0.53892 0.083202 0.1035
972 -0.30265 -0.31241 -0.2216 -0.14353 -0.12799 -0.2591
973 -0.35836 -0.55251 -0.4757 -0.25797 -0.46533 -0.4429
974 -0.1355 -0.085869 -0.2697 0.3818 -0.27474 -0.1548
975 -0.15407 -0.038124 -0.1678 0.40105 0.061717 0.1532
976 -0.45122 -0.62822 -0.7156 -0.82941 -0.58916 -0.6552
977 -0.079782 0.063034 0.0554 0.21554 0.087054 -0.0097
978 -0.15781 -0.047404 -0.00515 0.40003 0.26303 -0.2189
979 -0.50878 -0.59326 -0.669 -0.12838 -0.33368 -0.9312
980 -0.12087 0.12172 0.0567 0.65256 0.47659 -0.0336
981 -0.85974 -0.21998 -0.7301 0.036673 -0.078336 -0.6171
982 -0.30559 0.39108 0.5283 0.61519 0.89168 0.0663
983 -0.37948 -0.047037 0.2017 0.51697 0.58831 -0.4664
984 -0.34253 -0.49292 -0.258 -0.065275 -0.1024 -0.5031
985 -0.41642 -0.5914 -0.5032 -0.058904 -0.49105 -0.2208
986 0.21162 0.2086 0.4699 0.5902 0.55361 0.3008
987 -0.25017 -0.080846 -0.4135 0.52593 -0.37412 0.2718
988 -0.15781 -0.39154 -0.1125 0.15496 0.088166 -0.1365
989 -0.17629 -0.15439 -0.0633 0.24864 0.031983 -0.1129
990 0.045376 0.45462 0.9364 1.1138 0.77701 0.8156
991 0.08232 -0.28004 0.2632 -0.0025281 -0.078145 0.0455
992 0.0084324 -0.043567 0.00231 0.32323 0.027209 0.1075
993 0.11926 0.10873 0.0625 0.6601 0.39344 0.4946
994 -0.010039 -0.14135 0.2768 0.1806 -0.077071 0.1362
995 0.11926 0.16847 0.6534 0.59772 0.66565 0.6797
996 -0.13934 -0.43163 -0.2271 -0.32068 -0.2194 -0.2231
997 -0.010039 0.082907 0.0142 0.48694 -0.002991 0.6607
998 -0.26865 -0.26626 -0.5353 0.29862 0.083176 0.312
999 -0.63808 -0.44554 -0.5741 -0.054529 -0.26894 -0.3074
1000 -0.028511 -0.28779 -0.4219 -0.22944 -0.051858 -0.1965
1001 -0.19476 -0.21488 -0.165 0.62048 0.12851 0.1693
1002 -0.19476 -0.14457 -0.2199 0.3838 -0.068026 0.4127
1003 -0.28712 -0.72263 -0.7197 -0.18443 -0.62168 0.0419
1004 -0.2317 -0.71306 -0.63 -0.90241 -0.90369 -0.4456
1005 0.045376 -0.28538 -0.1719 0.090398 -0.21598 0.362
1006 -0.028511 -0.19164 -0.1713 0.16432 -0.010359 0.4553
1007 -0.30559 -0.61889 -0.0892 -0.4564 -0.40251 0.0534
1008 -0.17629 -0.17108 -0.3468 0.39556 -0.13785 0.9223
1009 -0.19476 -0.028009 -0.4181 0.46093 -0.043582 0.91
1010 -0.45336 -0.55914 -0.4428 -0.13302 -0.32634 0.1426
1011 -0.046983 -0.50615 -0.1045 0.13047 -0.044092 0.2267
1012 -0.13934 -0.69206 -0.6757 -0.32124 -0.48907 -0.0923
1013 -0.1024 -0.33048 -0.1771 0.12549 -0.24064 0.181
1014 0.34093 -0.046777 0.7335 0.30137 0.31232 0.4279
1015 0.0084324 -0.34438 -0.3763 0.40624 -0.041383 0.4648
1016 0.10079 -0.20327 0.0379 0.60495 0.31436 0.3623
1017 0.10079 -0.43591 -0.0707 0.12758 0.19218 0.0298
1018 0.54412 0.017894 0.4043 0.51025 0.4372 0.6175
1019 0.13774 -0.086679 -0.0719 0.27798 0.10279 0.4004
1020 -0.065455 -0.056349 0.2747 0.46212 0.41708 0.1362
1021 -0.28712 -0.15866 -0.3266 0.48369 0.023595 0.0112
1022 0.13774 0.025695 -0.2638 -0.30305 -0.11336 0.2311
1023 0.0084324 -0.2869 -0.5468 -0.15437 -0.074881 -0.0308
1024 -0.15528 -0.19445 -0.3781 0.50544 0.039752 -0.1326
1025 -0.11923 0.082723 0.113 0.3509 0.15108 0.6391
1026 0.042998 -0.21499 -0.3836 0.471 0.13916 0.4038
1027 -0.11923 -0.31161 -0.2481 0.31493 0.32376 0.0154
1028 0.31338 0.27881 0.6285 0.87262 0.78075 0.9016
1029 -0.13726 -0.52495 -0.4518 -0.30915 -0.39255 -0.3547
1030 -0.11923 -0.027594 0.1184 0.29183 0.36405 0.3546
1031 -0.31751 -0.18962 -0.2071 0.36277 0.32631 -0.0155
1032 -0.78617 -0.76901 -0.8307 -1.1479 -0.63421 -1.0033
1033 0.042998 0.26104 0.339 0.32973 0.7016 0.4618
1034 -0.11923 -0.15224 0.1336 -0.20012 0.05016 0.1017
1035 -0.22738 -0.41063 -0.6136 -0.21687 -0.37535 -0.15
1036 -0.24541 -0.39169 -0.4617 -0.083399 -0.5264 0.1249
1037 -0.17331 -0.16714 -0.1651 -0.013324 0.05863 -0.0476
1038 -0.011078 -0.024281 -0.1572 0.35027 0.18387 0.4401
1039 0.33141 -0.23665 -0.1557 0.20621 0.29037 0.3386
1040 -0.19772 -0.42568 -0.2326 -0.33032 -0.036919 -0.0834
1041 -0.002031 -0.15027 -0.5664 0.010318 -0.23188 0.1413
1042 -0.17993 -0.4037 -0.9081 -0.29006 -0.72018 -0.4277
1043 0.086917 -0.17239 0.0781 0.1624 -0.085116 0.1309
1044 -0.21551 -0.29336 -0.5554 0.22107 -0.18036 -0.0043
1045 -0.12656 -0.24118 -0.2037 0.13489 -0.39422 0.09
1046 -0.23329 -0.56318 -0.5324 -0.50901 -0.45021 -0.5559
1047 -0.48235 -0.43587 -0.4216 -0.64049 -0.57163 -0.4537
1048 -0.41119 0.20849 -0.2617 -0.090868 0.22032 0.0495
1049 -0.19772 -0.23222 -0.5947 -0.41572 -0.39218 0.033
1050 -0.26887 -0.43526 -0.2751 -0.34514 -0.18956 -0.3402
1051 -0.35782 -0.48655 -0.2762 -0.77959 -0.45615 -0.2667
1052 -0.30445 -0.037691 -0.2115 0.027624 0.14376 0.2129
1053 -0.088706 -0.37286 -0.276 0.016067 -0.25749 -0.0887
1054 -0.41427 -0.52855 -0.4723 -0.13439 -0.47586 -0.3056
1055 -0.26958 -0.80613 -0.5856 -0.47205 -0.44359 -0.5792
1056 -0.17914 -0.2829 -0.5042 0.022014 -0.16993 -0.3276
1057 0.1826 -0.17082 0.0394 0.30428 0.32457 0.0771
1058 0.074079 -0.14963 -0.1209 0.70869 0.4429 0.2153
1059 -0.10679 -0.095455 -0.2693 0.32362 0.092701 0.1899
1060 0.055991 -0.21109 -0.0907 0.93867 0.41337 0.3006
1061 0.21878 -0.094221 0.3228 0.30605 0.38462 0.2374
1062 -0.016357 -0.36231 0.2192 -0.043902 -0.13992 -0.2472
1063 -0.2334 -0.7837 -0.4842 -0.54693 -0.62693 -0.4677
1064 -0.10679 0.024163 0.1369 0.19068 0.27062 -0.015
1065 -0.14297 -0.58316 -0.2017 -0.13535 -0.1909 -0.3227
1066 -0.10679 -0.036491 0.1493 0.4474 0.20766 0.1428
1067 -0.26958 -0.3054 -0.2916 -0.31851 -0.33218 -0.3914
1068 -0.34193 -0.98818 -0.6937 -0.57375 -0.95294 -0.5349
1069 -0.30575 -0.41539 -0.4663 -0.24144 -0.61949 -0.3545
1070 0.074079 -0.44001 -0.2534 0.047936 -0.10384 -0.1282
1071 -0.14297 -0.48975 -0.4549 0.2725 -0.23093 -0.7999
1072 0.074079 -0.47692 -0.2493 -0.29472 -0.47526 -0.1828
1073 -0.0033669 -0.27777 -0.1684 0.055065 0.10845 -0.2385
1074 0.11648 0.051869 0.2353 -0.24333 0.14757 -0.1079
1075 -0.08897 -0.2374 -0.1405 0.2465 -0.1172 -0.0738
1076 -0.26018 -0.39831 -0.4741 -0.31439 -0.52698 -0.4815
1077 -0.037608 -0.85341 -0.4706 -0.3593 -0.64275 -0.4763
1078 0.065115 -0.34017 0.1132 0.11558 0.081871 -0.0742
1079 0.15072 -0.065773 0.2454 -0.15809 -0.16721 0.3297
1080 -0.020487 -0.34387 0.0311 -0.12775 -0.36871 -0.0718
1081 0.065115 -0.18507 0.3954 0.26738 -0.05893 -0.1518
1082 -0.10609 -0.49884 0.0725 -0.096359 -0.33519 -0.1777
1083 -0.15745 -0.53005 -0.4214 -0.25826 -0.3664 -0.3528
1084 0.1336 0.041282 0.5155 0.2523 0.37709 0.3911
1085 -0.037608 -0.33359 0.0265 0.20999 0.00075923 0.2166
1086 0.3048 0.075726 0.6796 0.42794 0.34027 0.6002
1087 -0.071849 0.36026 0.3353 0.54643 0.50653 0.5893
1088 -0.10609 -0.32196 0.0249 -0.055334 -0.39029 -0.0118
1089 0.18496 -0.18993 0.0888 0.053298 -0.22868 0.1307
1090 0.23632 -0.0503 0.0902 0.25334 -0.15663 0.1442
1091 0.2192 0.077381 0.6247 0.74865 0.4604 0.5177
1092 0.099356 0.20326 0.3253 0.63783 0.31171 0.4111
1093 0.16784 -0.39075 0.2669 0.23243 0.22198 0.117
1094 -0.0033669 -0.26861 0.2398 0.33238 0.22746 0.2428
1095 -0.10609 -0.056776 0.2703 0.1189 0.024085 0.1798
1096 0.1336 -0.41389 -0.406 0.11474 -0.56779 -0.274
1097 0.065115 -0.10677 0.2061 0.38895 0.10693 0.0522
1098 -0.26018 -0.30191 -0.3472 -0.29874 -0.3642 -0.1213
1099 -0.58547 -0.89391 -0.3609 -0.4787 -0.61119 -0.8805
1100 -0.48274 -0.46809 -0.1836 0.0089488 -0.24761 -0.4492
1101 -0.46562 -0.54916 -0.2307 -0.11141 -0.22682 -0.6012
1102 -0.2773 -0.21063 0.1265 0.37873 0.30391 0.0651
1103 -0.020487 0.16439 0.6289 0.49762 0.3623 0.3385
1104 -0.20881 -0.26889 -0.0785 0.31007 0.23872 -0.2603
1105 -0.071849 0.013365 0.3156 0.62217 0.40678 0.1789
1106 0.047995 0.15973 0.7132 0.60377 0.5849 0.239
1107 -0.22593 -0.50129 -0.2813 -0.267 -0.65682 -0.6582
1108 -0.63683 -0.47268 -0.4283 -0.25696 -0.61847 -0.4949
1109 -0.84227 -1.2078 -0.9112 -1.0062 -1.4121 -1.2832
1110 -0.43138 -0.84491 -0.6825 -0.39854 -0.71175 -0.576
1111 -0.75667 -0.68937 -0.8799 -0.26804 -0.87737 -0.6659
1112 -0.49986 -0.53585 -0.6293 -0.50773 -0.58896 -0.6958
1113 -0.31154 -0.45426 0.3392 0.039241 -0.11826 -0.5063
1114 -0.3629 -0.63746 -0.1082 -0.43322 -0.29272 -0.725
1115 -0.56834 -0.60117 -0.1663 -0.20433 -0.34156 -0.5579
1116 -0.43138 -0.65101 -0.4048 -0.19277 -0.53104 -0.5771
1117 -0.46562 -0.75927 -0.2712 -0.49695 -0.63616 -0.9063
1118 -0.58547 -0.42484 -0.1624 -0.2512 -0.61692 -0.4192
1119 -0.55122 -0.097054 -0.1268 0.15422 -0.15658 -0.2191
1120 -0.68819 -0.53199 -0.0969 -0.17648 -0.46229 -0.4666
1121 -0.56834 -0.33938 -0.0282 0.071755 -0.60619 -0.2971
1122 -0.39714 -0.65179 -0.5693 -0.089538 -0.70751 -0.4758
1123 -0.054729 -0.46811 0.1164 -0.083003 -0.29316 -0.243
1124 -0.19169 -0.55466 -0.5037 -0.31705 -0.47285 -0.1308
1125 -0.19169 -0.26627 -0.4023 -0.12391 -0.68505 -0.4117
1126 -0.5341 -0.60682 -0.084 0.19812 -0.25488 -0.4076
1127 -0.72243 -0.70463 -1.0469 -0.57024 -1.0009 -0.6921
1128 -0.4485 -0.29739 -0.4091 0.1242 -0.38318 -0.3907
1129 -0.20881 -0.31643 -0.6623 0.051032 -0.51418 -0.3033
1130 -0.5341 -0.052745 -0.6362 0.14599 -0.43957 -0.0398
1131 -0.08897 -0.22469 -0.253 0.41378 0.20409 -0.295
1132 -0.2773 -0.27482 -0.1937 0.012988 -0.20307 -0.4501
1133 -0.17457 -0.34067 -0.3523 0.094468 -0.052849 -0.4638
1134 -0.49986 -0.32866 -0.5491 0.11823 -0.43709 -0.2953
